author_id,journal_id,t,work_id,topic_match_t
https://openalex.org/A5020873493,https://openalex.org/S101949793,2023-04-16,https://openalex.org/W4366121819,0.9031
https://openalex.org/A5020873493,https://openalex.org/S195231649,2022-03-21,https://openalex.org/W4220667844,0.8598
https://openalex.org/A5020873493,https://openalex.org/S2485537415,2021-01-01,https://openalex.org/W3193120685,
https://openalex.org/A5046871248,https://openalex.org/S190680769,2020-01-01,https://openalex.org/W3117492161,0.7908
https://openalex.org/A5046871248,https://openalex.org/S2485537415,2020-01-01,https://openalex.org/W3090337440,0.8302
https://openalex.org/A5046871248,https://openalex.org/S17147534,2016-07-07,https://openalex.org/W2460080552,0.6721
https://openalex.org/A5046871248,https://openalex.org/S4210219776,2021-05-12,https://openalex.org/W3163571239,0.9333
https://openalex.org/A5046871248,https://openalex.org/S2485537415,2016-01-01,https://openalex.org/W2414393820,
https://openalex.org/A5046871248,https://openalex.org/S4210205812,2023-10-13,https://openalex.org/W4387616159,0.9439
https://openalex.org/A5100764373,https://openalex.org/S2485537415,2019-01-01,https://openalex.org/W2967190996,
https://openalex.org/A5100764373,https://openalex.org/S43295729,2023-03-24,https://openalex.org/W4361018949,0.9306
https://openalex.org/A5100764373,https://openalex.org/S2485537415,2021-01-01,https://openalex.org/W3195566117,0.8997
https://openalex.org/A5100764373,https://openalex.org/S2485537415,2020-01-01,https://openalex.org/W3090472607,0.806
https://openalex.org/A5100764373,https://openalex.org/S2485537415,2020-01-01,https://openalex.org/W3020297671,0.806
https://openalex.org/A5100764373,https://openalex.org/S2485537415,2020-01-01,https://openalex.org/W2999862233,0.806
https://openalex.org/A5101640913,https://openalex.org/S2485537415,2020-01-01,https://openalex.org/W3011150943,0.8223
https://openalex.org/A5101640913,https://openalex.org/S2485537415,2020-01-01,https://openalex.org/W3014961314,0.8223
https://openalex.org/A5101640913,https://openalex.org/S2485537415,2019-01-01,https://openalex.org/W2995092345,0.7714
https://openalex.org/A5101640913,https://openalex.org/S4210219776,2018-04-19,https://openalex.org/W2800866107,
https://openalex.org/A5101640913,https://openalex.org/S4210205812,2022-03-05,https://openalex.org/W4221013356,0.8932
https://openalex.org/A5101640913,https://openalex.org/S2485537415,2020-01-01,https://openalex.org/W3009766086,0.8223
https://openalex.org/A5100355692,https://openalex.org/S2485537415,2019-01-01,https://openalex.org/W2980171595,0.7717
https://openalex.org/A5100355692,https://openalex.org/S190629608,2024-05-13,https://openalex.org/W4396855746,0.9282
https://openalex.org/A5100355692,https://openalex.org/S2729999759,2023-01-01,https://openalex.org/W4384211234,0.8107
https://openalex.org/A5100355692,https://openalex.org/S139930977,2016-11-29,https://openalex.org/W2558678276,
https://openalex.org/A5100355692,https://openalex.org/S4210192031,2021-05-21,https://openalex.org/W3160127986,0.8537
https://openalex.org/A5100355692,https://openalex.org/S4210197006,2024-01-05,https://openalex.org/W4390611570,0.9262
https://openalex.org/A5052832321,https://openalex.org/S127898559,2016-09-07,https://openalex.org/W2515867521,
https://openalex.org/A5052832321,https://openalex.org/S196734849,2021-10-18,https://openalex.org/W3207259926,0.8621
https://openalex.org/A5052832321,https://openalex.org/S127898559,2018-04-19,https://openalex.org/W2963544515,0.906
https://openalex.org/A5052832321,https://openalex.org/S997959834,2017-01-01,https://openalex.org/W2562359044,0.8597
https://openalex.org/A5052832321,https://openalex.org/S127898559,2024-09-11,https://openalex.org/W4402446760,0.9459
https://openalex.org/A5052832321,https://openalex.org/S127898559,2023-01-12,https://openalex.org/W4315700351,0.9493
https://openalex.org/A5051899514,https://openalex.org/S4210205812,2024-07-27,https://openalex.org/W4401067588,0.9238
https://openalex.org/A5051899514,https://openalex.org/S4210205812,2023-05-14,https://openalex.org/W4376611368,0.8256
https://openalex.org/A5051899514,https://openalex.org/S4210205812,2023-10-05,https://openalex.org/W4387405707,0.8943
https://openalex.org/A5051899514,https://openalex.org/S4210205812,2024-07-03,https://openalex.org/W4400280425,0.9125
https://openalex.org/A5051899514,https://openalex.org/S4210205812,2023-06-15,https://openalex.org/W4380995562,0.8659
https://openalex.org/A5051899514,https://openalex.org/S2485537415,2023-01-01,https://openalex.org/W4321380814,
https://openalex.org/A5074532898,https://openalex.org/S2485537415,2023-01-01,https://openalex.org/W4389352402,0.8521
https://openalex.org/A5074532898,https://openalex.org/S2485537415,2022-01-01,https://openalex.org/W4221068649,
https://openalex.org/A5074532898,https://openalex.org/S2485537415,2022-01-01,https://openalex.org/W4210873977,
https://openalex.org/A5074532898,https://openalex.org/S2485537415,2022-01-01,https://openalex.org/W4211212836,
https://openalex.org/A5074532898,https://openalex.org/S2485537415,2022-01-01,https://openalex.org/W4210511404,
https://openalex.org/A5074532898,https://openalex.org/S4210205812,2022-11-21,https://openalex.org/W4309708513,0.8486
https://openalex.org/A5031002895,https://openalex.org/S139930977,2022-06-01,https://openalex.org/W4221141793,0.8446
https://openalex.org/A5031002895,https://openalex.org/S997959834,2017-01-01,https://openalex.org/W2772089072,
https://openalex.org/A5031002895,https://openalex.org/S139930977,2022-12-30,https://openalex.org/W4313395123,0.8855
https://openalex.org/A5031002895,https://openalex.org/S4210214273,2024-08-14,https://openalex.org/W4401580935,0.9003
https://openalex.org/A5031002895,https://openalex.org/S139930977,2023-07-12,https://openalex.org/W3202175255,0.8878
https://openalex.org/A5031002895,https://openalex.org/S139930977,2019-04-16,https://openalex.org/W2615089626,0.7446
https://openalex.org/A5077726785,https://openalex.org/S2729999759,2018-12-01,https://openalex.org/W2565506762,0.8578
https://openalex.org/A5077726785,https://openalex.org/S2729999759,2015-12-01,https://openalex.org/W2276364082,
https://openalex.org/A5077726785,https://openalex.org/S2729999759,2022-01-01,https://openalex.org/W3190126809,0.9071
https://openalex.org/A5077726785,https://openalex.org/S2729999759,2023-01-01,https://openalex.org/W4380996571,0.9233
https://openalex.org/A5077726785,https://openalex.org/S2729999759,2022-01-01,https://openalex.org/W4290994975,0.9071
https://openalex.org/A5077726785,https://openalex.org/S2729999759,2020-09-16,https://openalex.org/W2997521893,0.8975
https://openalex.org/A5100435780,https://openalex.org/S2485537415,2019-01-01,https://openalex.org/W2970212795,
https://openalex.org/A5100435780,https://openalex.org/S2485537415,2021-01-01,https://openalex.org/W3200579381,0.8667
https://openalex.org/A5100435780,https://openalex.org/S207319443,2020-10-14,https://openalex.org/W3093126388,0.8764
https://openalex.org/A5100435780,https://openalex.org/S4210192031,2021-04-14,https://openalex.org/W3191427521,0.9353
https://openalex.org/A5100435780,https://openalex.org/S4210192031,2022-04-14,https://openalex.org/W4224299188,0.9321
https://openalex.org/A5100435780,https://openalex.org/S2485537415,2019-01-01,https://openalex.org/W2979306606,
https://openalex.org/A5082149468,https://openalex.org/S4210205812,2021-08-21,https://openalex.org/W3196176241,
https://openalex.org/A5082149468,https://openalex.org/S4210178049,2022-05-02,https://openalex.org/W4225287661,0.8667
https://openalex.org/A5082149468,https://openalex.org/S4210205812,2022-06-07,https://openalex.org/W4281750788,0.8862
https://openalex.org/A5082149468,https://openalex.org/S4210192031,2022-12-27,https://openalex.org/W4313413766,0.8441
https://openalex.org/A5082149468,https://openalex.org/S4210205812,2021-10-23,https://openalex.org/W3211118807,0.8023
https://openalex.org/A5082149468,https://openalex.org/S2485537415,2022-01-01,https://openalex.org/W4296079444,0.8385
https://openalex.org/A5084212006,https://openalex.org/S2738286576,2022-08-29,https://openalex.org/W4297977961,0.9237
https://openalex.org/A5084212006,https://openalex.org/S2738286576,2023-12-14,https://openalex.org/W4390563634,0.9535
https://openalex.org/A5084212006,https://openalex.org/S2738286576,2023-12-14,https://openalex.org/W4390563671,0.9535
https://openalex.org/A5084212006,https://openalex.org/S2738286576,2021-12-22,https://openalex.org/W4285318314,
https://openalex.org/A5084212006,https://openalex.org/S2738286576,2021-12-22,https://openalex.org/W4285318402,
https://openalex.org/A5084212006,https://openalex.org/S2738286576,2022-12-12,https://openalex.org/W4313476188,0.9396
https://openalex.org/A5039659770,https://openalex.org/S4210205812,2023-10-30,https://openalex.org/W4388018698,0.8781
https://openalex.org/A5039659770,https://openalex.org/S4210205812,2024-05-23,https://openalex.org/W4398235480,0.9059
https://openalex.org/A5039659770,https://openalex.org/S2485537415,2024-01-01,https://openalex.org/W4404238352,0.8614
https://openalex.org/A5039659770,https://openalex.org/S4210219776,2019-10-16,https://openalex.org/W2980449122,0.8067
https://openalex.org/A5039659770,https://openalex.org/S4210219776,2019-10-24,https://openalex.org/W2981546283,0.8879
https://openalex.org/A5039659770,https://openalex.org/S4511983,2017-11-20,https://openalex.org/W2768706527,
https://openalex.org/A5091540702,https://openalex.org/S2738286576,2016-09-20,https://openalex.org/W2586762602,
https://openalex.org/A5091540702,https://openalex.org/S2738286576,2018-12-17,https://openalex.org/W2912844939,0.9588
https://openalex.org/A5091540702,https://openalex.org/S2738286576,2017-09-12,https://openalex.org/W2778787772,0.854
https://openalex.org/A5091540702,https://openalex.org/S2738286576,2021-12-22,https://openalex.org/W4285318515,0.9669
https://openalex.org/A5091540702,https://openalex.org/S2738286576,2017-09-26,https://openalex.org/W2782491096,0.9323
https://openalex.org/A5091540702,https://openalex.org/S2738286576,2018-03-29,https://openalex.org/W2794649968,0.9505
https://openalex.org/A5068504877,https://openalex.org/S155526855,2017-12-14,https://openalex.org/W2772851365,0.8469
https://openalex.org/A5068504877,https://openalex.org/S155526855,2015-04-30,https://openalex.org/W1970047378,
https://openalex.org/A5068504877,https://openalex.org/S155526855,2017-12-14,https://openalex.org/W2774310971,0.8469
https://openalex.org/A5068504877,https://openalex.org/S155526855,2018-06-07,https://openalex.org/W2591200570,0.9394
https://openalex.org/A5068504877,https://openalex.org/S155526855,2022-01-01,https://openalex.org/W4225968298,0.9291
https://openalex.org/A5068504877,https://openalex.org/S155526855,2019-03-20,https://openalex.org/W2923435069,0.9317
https://openalex.org/A5001428236,https://openalex.org/S4210196574,2024-02-04,https://openalex.org/W4391521117,0.8814
https://openalex.org/A5001428236,https://openalex.org/S2485537415,2024-12-27,https://openalex.org/W4405846496,0.8904
https://openalex.org/A5001428236,https://openalex.org/S4210196574,2023-10-17,https://openalex.org/W4388099995,
https://openalex.org/A5001428236,https://openalex.org/S4210196574,2024-07-31,https://openalex.org/W4401228994,0.9208
https://openalex.org/A5001428236,https://openalex.org/S4210196574,2024-12-10,https://openalex.org/W4409818406,0.94
https://openalex.org/A5001428236,https://openalex.org/S4210196574,2023-10-17,https://openalex.org/W4409859725,
https://openalex.org/A5047462600,https://openalex.org/S137468011,2017-08-31,https://openalex.org/W2752761276,0.7389
https://openalex.org/A5047462600,https://openalex.org/S137468011,2015-09-01,https://openalex.org/W1411855636,
https://openalex.org/A5047462600,https://openalex.org/S137468011,2020-10-20,https://openalex.org/W3097068982,0.8776
https://openalex.org/A5047462600,https://openalex.org/S137468011,2021-09-01,https://openalex.org/W3197536313,0.9161
https://openalex.org/A5047462600,https://openalex.org/S137468011,2022-12-05,https://openalex.org/W4311801348,0.9216
https://openalex.org/A5047462600,https://openalex.org/S137468011,2022-12-05,https://openalex.org/W4311803301,0.9216
https://openalex.org/A5038386528,https://openalex.org/S2729999759,2016-12-01,https://openalex.org/W2211192759,
https://openalex.org/A5038386528,https://openalex.org/S4210195431,2021-04-12,https://openalex.org/W3154065069,0.7377
https://openalex.org/A5038386528,https://openalex.org/S155526855,2024-01-01,https://openalex.org/W4399492476,0.9392
https://openalex.org/A5038386528,https://openalex.org/S2729999759,2022-01-01,https://openalex.org/W4225716497,0.9289
https://openalex.org/A5038386528,https://openalex.org/S2729999759,2018-12-01,https://openalex.org/W2900874631,0.857
https://openalex.org/A5038386528,https://openalex.org/S2485537415,2024-01-01,https://openalex.org/W4392567319,0.8649
https://openalex.org/A5064231378,https://openalex.org/S198098182,2019-03-29,https://openalex.org/W2930411433,0.8814
https://openalex.org/A5064231378,https://openalex.org/S2485537415,2018-01-01,https://openalex.org/W2808307915,0.751
https://openalex.org/A5064231378,https://openalex.org/S30889260,2016-05-06,https://openalex.org/W2345920243,
https://openalex.org/A5064231378,https://openalex.org/S101949793,2018-07-24,https://openalex.org/W2883582802,0.9516
https://openalex.org/A5064231378,https://openalex.org/S207319443,2018-01-01,https://openalex.org/W2885231091,0.7316
https://openalex.org/A5064231378,https://openalex.org/S30889260,2018-01-05,https://openalex.org/W2782374965,0.922
https://openalex.org/A5091899643,https://openalex.org/S17147534,2020-07-31,https://openalex.org/W3046382668,0.9428
https://openalex.org/A5091899643,https://openalex.org/S107516304,2019-04-01,https://openalex.org/W2939903565,0.8426
https://openalex.org/A5091899643,https://openalex.org/S107516304,2019-12-01,https://openalex.org/W2993436875,0.9686
https://openalex.org/A5091899643,https://openalex.org/S107516304,2019-04-01,https://openalex.org/W2930775044,0.8426
https://openalex.org/A5091899643,https://openalex.org/S107516304,2019-04-01,https://openalex.org/W2926258680,0.8426
https://openalex.org/A5091899643,https://openalex.org/S107516304,2017-07-01,https://openalex.org/W2729275743,
https://openalex.org/A5030481039,https://openalex.org/S198098182,2017-01-01,https://openalex.org/W2561032898,1.0
https://openalex.org/A5030481039,https://openalex.org/S2485537415,2017-12-06,https://openalex.org/W2771433797,0.8904
https://openalex.org/A5030481039,https://openalex.org/S4210205812,2017-03-02,https://openalex.org/W2594214907,0.8699
https://openalex.org/A5030481039,https://openalex.org/S4210205812,2019-04-25,https://openalex.org/W2942039993,0.896
https://openalex.org/A5030481039,https://openalex.org/S198098182,2015-12-08,https://openalex.org/W2194599327,
https://openalex.org/A5030481039,https://openalex.org/S2485537415,2018-01-01,https://openalex.org/W2803313430,0.8971
https://openalex.org/A5069240487,https://openalex.org/S4210192031,2024-09-09,https://openalex.org/W4402357025,0.8981
https://openalex.org/A5069240487,https://openalex.org/S2898612692,2018-11-01,https://openalex.org/W2901312569,
https://openalex.org/A5069240487,https://openalex.org/S2485537415,2019-01-01,https://openalex.org/W2979040987,0.8389
https://openalex.org/A5069240487,https://openalex.org/S2485537415,2024-01-01,https://openalex.org/W4402626809,0.8523
https://openalex.org/A5069240487,https://openalex.org/S4210192031,2024-10-27,https://openalex.org/W4403835881,0.9342
https://openalex.org/A5025255782,https://openalex.org/S2729999759,2024-01-01,https://openalex.org/W4391876619,0.9347
https://openalex.org/A5025255782,https://openalex.org/S2729999759,2018-12-01,https://openalex.org/W2963018920,0.8692
https://openalex.org/A5025255782,https://openalex.org/S2729999759,2024-01-01,https://openalex.org/W4391494845,0.9347
https://openalex.org/A5025255782,https://openalex.org/S2729999759,2015-12-01,https://openalex.org/W2295690548,
https://openalex.org/A5025255782,https://openalex.org/S2729999759,2018-12-01,https://openalex.org/W2806117557,0.8692
https://openalex.org/A5102968267,https://openalex.org/S101949793,2022-05-10,https://openalex.org/W3083236113,0.7532
https://openalex.org/A5102968267,https://openalex.org/S101949793,2023-02-13,https://openalex.org/W4320493555,0.8534
https://openalex.org/A5102968267,https://openalex.org/S196734849,2022-04-08,https://openalex.org/W4225597912,
https://openalex.org/A5102968267,https://openalex.org/S107516304,2023-12-01,https://openalex.org/W4389246214,0.8851
https://openalex.org/A5102968267,https://openalex.org/S202381698,2024-05-31,https://openalex.org/W4399204635,0.9444
https://openalex.org/A5101632572,https://openalex.org/S17147534,2020-07-31,https://openalex.org/W3046382668,0.8587
https://openalex.org/A5101632572,https://openalex.org/S107516304,2019-04-01,https://openalex.org/W2939903565,0.7464
https://openalex.org/A5101632572,https://openalex.org/S4210195431,2021-05-20,https://openalex.org/W3160137267,0.8751
https://openalex.org/A5101632572,https://openalex.org/S2764650051,2021-10-27,https://openalex.org/W3209235691,0.9334
https://openalex.org/A5101632572,https://openalex.org/S195231649,2016-05-24,https://openalex.org/W2403680833,
https://openalex.org/A5030096887,https://openalex.org/S196734849,2021-02-05,https://openalex.org/W3127597934,
https://openalex.org/A5030096887,https://openalex.org/S196734849,2023-11-03,https://openalex.org/W4388293050,0.8848
https://openalex.org/A5030096887,https://openalex.org/S4210197006,2022-04-11,https://openalex.org/W4223538739,0.7798
https://openalex.org/A5030096887,https://openalex.org/S107516304,2024-09-28,https://openalex.org/W4402937536,0.9404
https://openalex.org/A5030096887,https://openalex.org/S107516304,2024-05-27,https://openalex.org/W4399054042,0.9179
https://openalex.org/A5007345492,https://openalex.org/S2485537415,2019-01-01,https://openalex.org/W2915062141,
https://openalex.org/A5007345492,https://openalex.org/S2485537415,2020-01-01,https://openalex.org/W3036113109,0.8748
https://openalex.org/A5007345492,https://openalex.org/S2485537415,2019-01-01,https://openalex.org/W2956233373,
https://openalex.org/A5007345492,https://openalex.org/S2764413287,2024-02-19,https://openalex.org/W4391939331,0.9117
https://openalex.org/A5007345492,https://openalex.org/S101949793,2024-06-30,https://openalex.org/W4400197970,0.908
https://openalex.org/A5068508539,https://openalex.org/S2729999759,2016-12-01,https://openalex.org/W2534253848,0.8149
https://openalex.org/A5068508539,https://openalex.org/S155526855,2024-01-01,https://openalex.org/W4391099575,0.9382
https://openalex.org/A5068508539,https://openalex.org/S155526855,2017-03-28,https://openalex.org/W2560014971,0.8636
https://openalex.org/A5068508539,https://openalex.org/S2729999759,2019-11-01,https://openalex.org/W2996675052,0.8992
https://openalex.org/A5068508539,https://openalex.org/S2729999759,2015-12-01,https://openalex.org/W1746111881,
https://openalex.org/A5057058989,https://openalex.org/S2737955091,2022-02-25,https://openalex.org/W4214489515,0.8226
https://openalex.org/A5057058989,https://openalex.org/S2485537415,2024-01-01,https://openalex.org/W4404520638,0.7896
https://openalex.org/A5057058989,https://openalex.org/S2485537415,2024-01-01,https://openalex.org/W4402915261,0.7896
https://openalex.org/A5057058989,https://openalex.org/S2485537415,2021-01-01,https://openalex.org/W4206464561,
https://openalex.org/A5057058989,https://openalex.org/S2485537415,2024-01-01,https://openalex.org/W4402435319,0.7896
https://openalex.org/A5016207990,https://openalex.org/S64187185,2024-02-20,https://openalex.org/W4391970400,0.9364
https://openalex.org/A5016207990,https://openalex.org/S64187185,2021-08-12,https://openalex.org/W3191728126,
https://openalex.org/A5016207990,https://openalex.org/S196734849,2022-05-03,https://openalex.org/W3208167090,0.8583
https://openalex.org/A5016207990,https://openalex.org/S196734849,2022-05-19,https://openalex.org/W3195997963,0.9224
https://openalex.org/A5016207990,https://openalex.org/S64187185,2024-03-18,https://openalex.org/W4392907542,0.9355
https://openalex.org/A5056873670,https://openalex.org/S2485537415,2022-01-01,https://openalex.org/W4211119275,0.8902
https://openalex.org/A5056873670,https://openalex.org/S4210205812,2023-06-03,https://openalex.org/W4379471097,0.8868
https://openalex.org/A5056873670,https://openalex.org/S2485537415,2021-01-01,https://openalex.org/W3208020934,
https://openalex.org/A5056873670,https://openalex.org/S2485537415,2024-12-25,https://openalex.org/W4405778521,0.9194
https://openalex.org/A5056873670,https://openalex.org/S2485537415,2021-01-01,https://openalex.org/W3194638122,
https://openalex.org/A5032861309,https://openalex.org/S4210192031,2023-01-29,https://openalex.org/W4318484896,0.9116
https://openalex.org/A5032861309,https://openalex.org/S2485537415,2020-01-01,https://openalex.org/W3048773685,0.8135
https://openalex.org/A5032861309,https://openalex.org/S107516304,2021-11-01,https://openalex.org/W3212900519,0.7607
https://openalex.org/A5032861309,https://openalex.org/S2485537415,2019-01-01,https://openalex.org/W2972760795,
https://openalex.org/A5032861309,https://openalex.org/S4210192031,2022-11-26,https://openalex.org/W4310034925,0.8977
https://openalex.org/A5051410077,https://openalex.org/S2485537415,2020-01-01,https://openalex.org/W3084522097,
https://openalex.org/A5051410077,https://openalex.org/S207319443,2020-10-30,https://openalex.org/W3096790175,0.8885
https://openalex.org/A5051410077,https://openalex.org/S207319443,2020-09-23,https://openalex.org/W3088245394,0.8625
https://openalex.org/A5051410077,https://openalex.org/S2485537415,2020-01-01,https://openalex.org/W3013595070,
https://openalex.org/A5051410077,https://openalex.org/S2485537415,2021-01-01,https://openalex.org/W3158097960,0.8442
https://openalex.org/A5084279065,https://openalex.org/S64187185,2024-11-18,https://openalex.org/W4404486407,0.8619
https://openalex.org/A5084279065,https://openalex.org/S4210195431,2024-01-22,https://openalex.org/W4391098193,0.9117
https://openalex.org/A5084279065,https://openalex.org/S2764650051,2018-05-16,https://openalex.org/W2803982643,0.8189
https://openalex.org/A5084279065,https://openalex.org/S2764650051,2018-04-13,https://openalex.org/W2797870998,
https://openalex.org/A5084279065,https://openalex.org/S64187185,2023-08-31,https://openalex.org/W4386324432,0.8075
https://openalex.org/A5005443526,https://openalex.org/S2729999759,2024-01-01,https://openalex.org/W4403296573,0.952
https://openalex.org/A5005443526,https://openalex.org/S155526855,2020-03-23,https://openalex.org/W3012989741,0.9324
https://openalex.org/A5005443526,https://openalex.org/S155526855,2018-09-18,https://openalex.org/W2889788424,0.8978
https://openalex.org/A5005443526,https://openalex.org/S155526855,2015-07-20,https://openalex.org/W1894075015,
https://openalex.org/A5005443526,https://openalex.org/S155526855,2017-09-11,https://openalex.org/W2754603668,0.8698
https://openalex.org/A5016475110,https://openalex.org/S190629608,2020-03-17,https://openalex.org/W3012330071,
https://openalex.org/A5016475110,https://openalex.org/S196734849,2022-04-15,https://openalex.org/W4224237294,0.8489
https://openalex.org/A5016475110,https://openalex.org/S4210192031,2021-10-25,https://openalex.org/W3209420330,0.9217
https://openalex.org/A5016475110,https://openalex.org/S4210192031,2021-08-13,https://openalex.org/W3196202912,0.8904
https://openalex.org/A5016475110,https://openalex.org/S2485537415,2021-01-01,https://openalex.org/W4205722673,0.7766
https://openalex.org/A5102829948,https://openalex.org/S2485537415,2021-01-01,https://openalex.org/W3207406191,0.7354
https://openalex.org/A5102829948,https://openalex.org/S2485537415,2020-01-01,https://openalex.org/W3095439107,
https://openalex.org/A5102829948,https://openalex.org/S4210205812,2023-01-17,https://openalex.org/W4317207036,0.8366
https://openalex.org/A5102829948,https://openalex.org/S2485537415,2021-01-01,https://openalex.org/W3174334351,0.7354
https://openalex.org/A5102829948,https://openalex.org/S4210205812,2021-04-19,https://openalex.org/W3156509758,0.7677
https://openalex.org/A5062872897,https://openalex.org/S2485537415,2021-01-01,https://openalex.org/W3198470495,
https://openalex.org/A5062872897,https://openalex.org/S4210173132,2022-02-24,https://openalex.org/W4214673682,0.8082
https://openalex.org/A5062872897,https://openalex.org/S4210172076,2023-03-08,https://openalex.org/W4323566130,0.7608
https://openalex.org/A5062872897,https://openalex.org/S4210205812,2023-03-21,https://openalex.org/W4353090637,0.8989
https://openalex.org/A5062872897,https://openalex.org/S2485537415,2022-01-01,https://openalex.org/W4210389245,0.8119
https://openalex.org/A5055023881,https://openalex.org/S2729999759,2016-12-01,https://openalex.org/W2302963717,
https://openalex.org/A5055023881,https://openalex.org/S155526855,2018-09-18,https://openalex.org/W2890253173,0.8647
https://openalex.org/A5055023881,https://openalex.org/S2729999759,2018-12-01,https://openalex.org/W2919611234,0.9001
https://openalex.org/A5055023881,https://openalex.org/S155526855,2024-09-19,https://openalex.org/W4402638667,0.9463
https://openalex.org/A5055023881,https://openalex.org/S155526855,2021-03-01,https://openalex.org/W3135135661,0.9467
https://openalex.org/A5100770728,https://openalex.org/S4210205812,2019-11-22,https://openalex.org/W2991245758,0.7848
https://openalex.org/A5100770728,https://openalex.org/S190680769,2022-09-06,https://openalex.org/W4294754755,0.8424
https://openalex.org/A5100770728,https://openalex.org/S4210205812,2019-03-17,https://openalex.org/W2921907837,
https://openalex.org/A5100770728,https://openalex.org/S4210205812,2020-12-28,https://openalex.org/W3115865922,0.8439
https://openalex.org/A5100770728,https://openalex.org/S4210205812,2022-03-04,https://openalex.org/W4220953006,0.8631
https://openalex.org/A5062384828,https://openalex.org/S4210205812,2022-04-17,https://openalex.org/W4223890113,0.892
https://openalex.org/A5062384828,https://openalex.org/S4210205812,2022-09-14,https://openalex.org/W4296101946,0.8863
https://openalex.org/A5062384828,https://openalex.org/S4210205812,2023-03-09,https://openalex.org/W4323848631,0.9224
https://openalex.org/A5062384828,https://openalex.org/S4210178049,2021-07-21,https://openalex.org/W3185838909,
https://openalex.org/A5062384828,https://openalex.org/S4210205812,2022-03-27,https://openalex.org/W4220924176,0.8072
https://openalex.org/A5023971713,https://openalex.org/S4210205812,2022-04-17,https://openalex.org/W4223890113,0.892
https://openalex.org/A5023971713,https://openalex.org/S4210205812,2022-09-14,https://openalex.org/W4296101946,0.8863
https://openalex.org/A5023971713,https://openalex.org/S4210205812,2023-03-09,https://openalex.org/W4323848631,0.9224
https://openalex.org/A5023971713,https://openalex.org/S4210178049,2021-07-21,https://openalex.org/W3185838909,
https://openalex.org/A5023971713,https://openalex.org/S4210205812,2022-03-27,https://openalex.org/W4220924176,0.8072
https://openalex.org/A5072189850,https://openalex.org/S4210205812,2020-09-04,https://openalex.org/W3083389769,0.7751
https://openalex.org/A5072189850,https://openalex.org/S4210205812,2020-08-21,https://openalex.org/W3080812861,
https://openalex.org/A5072189850,https://openalex.org/S4210205812,2020-10-30,https://openalex.org/W3095424117,0.8013
https://openalex.org/A5072189850,https://openalex.org/S4210205812,2021-01-30,https://openalex.org/W3127404465,0.819
https://openalex.org/A5072189850,https://openalex.org/S195231649,2021-04-20,https://openalex.org/W3155934815,0.8314
https://openalex.org/A5049690302,https://openalex.org/S2485537415,2023-01-01,https://openalex.org/W4323338633,0.9008
https://openalex.org/A5049690302,https://openalex.org/S4210205812,2022-10-06,https://openalex.org/W4303578926,
https://openalex.org/A5049690302,https://openalex.org/S2485537415,2023-01-01,https://openalex.org/W4387885789,0.9008
https://openalex.org/A5049690302,https://openalex.org/S4210205812,2022-10-14,https://openalex.org/W4306362235,0.769
https://openalex.org/A5049690302,https://openalex.org/S2898612692,2024-10-01,https://openalex.org/W4403044717,0.951
https://openalex.org/A5025664920,https://openalex.org/S4210228075,2022-09-12,https://openalex.org/W4295592723,0.7725
https://openalex.org/A5025664920,https://openalex.org/S4210192031,2024-03-03,https://openalex.org/W4392380911,0.907
https://openalex.org/A5025664920,https://openalex.org/S4210205812,2018-12-26,https://openalex.org/W2906087024,
https://openalex.org/A5025664920,https://openalex.org/S2485537415,2024-01-01,https://openalex.org/W4405600009,0.8912
https://openalex.org/A5025664920,https://openalex.org/S34838331,2023-03-08,https://openalex.org/W4323569278,0.8463
https://openalex.org/A5034061890,https://openalex.org/S202381698,2016-08-16,https://openalex.org/W2516333753,0.7922
https://openalex.org/A5034061890,https://openalex.org/S196734849,2022-09-06,https://openalex.org/W4294739794,0.8993
https://openalex.org/A5034061890,https://openalex.org/S4210177785,2023-01-01,https://openalex.org/W4379377286,0.9641
https://openalex.org/A5034061890,https://openalex.org/S4210172076,2022-04-21,https://openalex.org/W4224217550,0.8828
https://openalex.org/A5034061890,https://openalex.org/S4210177785,2015-01-01,https://openalex.org/W2116183741,
https://openalex.org/A5058352305,https://openalex.org/S2485537415,2023-01-01,https://openalex.org/W4389317814,0.8941
https://openalex.org/A5058352305,https://openalex.org/S202381698,2024-05-21,https://openalex.org/W4398184258,0.9218
https://openalex.org/A5058352305,https://openalex.org/S4210172076,2021-07-05,https://openalex.org/W3179013378,0.8675
https://openalex.org/A5058352305,https://openalex.org/S4210205812,2020-11-26,https://openalex.org/W3107000237,
https://openalex.org/A5058352305,https://openalex.org/S4210173132,2022-08-18,https://openalex.org/W4293791097,0.7721
https://openalex.org/A5019101777,https://openalex.org/S125501549,2020-02-08,https://openalex.org/W3004566149,0.7743
https://openalex.org/A5019101777,https://openalex.org/S2485537415,2024-12-27,https://openalex.org/W4405838419,0.9067
https://openalex.org/A5019101777,https://openalex.org/S2485537415,2021-01-01,https://openalex.org/W3183369950,0.8692
https://openalex.org/A5019101777,https://openalex.org/S4210205812,2021-01-20,https://openalex.org/W3125962629,0.9124
https://openalex.org/A5019101777,https://openalex.org/S2485537415,2020-01-01,https://openalex.org/W3081571138,
https://openalex.org/A5005221038,https://openalex.org/S2485537415,2021-01-01,https://openalex.org/W3171302872,
